"age","workclass","fnlwgt","education","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
36.4949703572043,"0",147415.100080529,"15","2","12","3","4","1",4558.77760321764,24.8614539437826,47.8711635293473,"38","<=50K"
32.6427783947935,"2",94142.8182775039,"9","0","2","3","4","1",8338.69207568552,1709.16342827538,34.5057530884862,"38",">50K"
11.5069525157989,"2",114949.871937667,"4","2","11","1","4","1",9326.79306276728,-513.428177569938,24.7044432568551,"38","<=50K"
24.0739949029631,"2",156185.638141042,"6","2","6","1","4","0",11333.9265354542,222.998621703336,45.3147254041784,"21","<=50K"
9.80383152201566,"2",274394.952222402,"11","4","0","0","4","0",3873.51095409547,-73.4746390848479,39.7511524127179,"38","<=50K"
50.0118526144635,"2",216625.978536828,"9","2","9","1","4","0",2629.40211236681,86.4145654694534,38.7972255750338,"38","<=50K"
40.9848084739543,"2",110011.938939913,"11","4","6","1","4","1",1216.89804289858,-217.774960740889,60.1448670534772,"38","<=50K"
64.5634092579871,"0",171390.004779618,"15","2","7","0","4","1",2451.22520086837,77.1884145336523,35.1814636837509,"38",">50K"
37.4276462555791,"2",308195.275440147,"11","4","9","3","4","1",2816.45208084672,-217.368531896136,41.0496310813257,"38","<=50K"
44.5426887955939,"4",143937.304488698,"11","2","3","0","1","1",-6541.69775505187,-263.343194611915,22.544967486747,"29","<=50K"
53.8202084876896,"0",80671.6475271379,"11","4","9","1","4","1",6888.41990338986,140.530901296609,44.1416809612519,"38","<=50K"
39.8160444644733,"0",20806.9509517196,"0","0","2","0","4","1",12.034887574742,-28.6823447792574,32.9508613956054,"38",">50K"
43.9224417019246,"2",191243.390878349,"11","2","7","1","0","1",-4496.01958497837,514.193403805233,56.9917970666451,"38","<=50K"
32.1610727074562,"2",210504.329031464,"14","0","8","4","4","1",1501.92731730405,-67.0155332031277,52.6137305681444,"38","<=50K"
36.0046852219881,"2",169943.904821114,"11","4","11","0","4","1",-1191.68053469909,424.273511443578,40.0132301230403,"38","<=50K"
35.4618655787566,"4",295633.993953816,"11","2","7","1","4","1",-6271.15681631519,269.219954696482,39.249665456257,"38","<=50K"
41.8356390521721,"2",178189.602874759,"15","4","2","1","4","0",4775.93880934516,-265.822141906447,29.384859838815,"38","<=50K"
36.9859668024858,"2",110281.283254104,"15","2","13","4","4","1",14006.6905140879,149.845029342069,37.6415192186874,"38","<=50K"
29.2432381427138,"2",90715.8433192767,"8","4","4","5","4","1",1260.69262114834,-250.82616289834,44.7151164303207,"38","<=50K"
38.4932172727116,"2",353591.717361349,"5","4","9","4","4","0",2013.69828086003,-30.604069114635,42.7311245902578,"38","<=50K"
52.1621968769803,"2",234020.833370183,"9","4","3","2","4","1",8785.89724037153,-394.741539610126,43.3492625143755,"38","<=50K"
44.3413645999123,"2",197717.24259896,"11","3","2","5","4","0",303.148283992521,218.224131255298,45.7406207659067,"38",">50K"
50.9821316171096,"2",220392.516763182,"11","4","2","4","4","0",-19868.0441830274,136.947929844403,36.7969103753218,"38",">50K"
50.4009673212916,"2",-37143.9426883426,"11","4","2","0","4","0",-1293.51782962607,171.122212732958,36.9424369587378,"38","<=50K"
44.2054878638353,"2",252552.269273766,"11","4","11","0","4","1",-10128.4202162721,83.0578405033701,50.7095570356412,"38","<=50K"
40.8122032361979,"4",220485.65601982,"11","2","11","1","4","1",2272.42427215261,-133.840462157036,14.9008784081591,"38","<=50K"
37.6037439177187,"4",159455.723993483,"15","4","13","3","4","1",3648.36856540488,277.612304676272,26.0931784306788,"38","<=50K"
52.701373407856,"2",225256.270432061,"15","2","2","4","4","1",-7857.57693680071,762.868610877066,45.7344288935486,"38","<=50K"
36.5069991814515,"2",227066.687779935,"11","4","0","5","4","0",5581.02578185685,164.357839978913,39.9460198940436,"38",">50K"
37.533386197368,"2",278700.445041095,"11","2","13","3","4","0",758.83890132908,-567.627322446476,43.3443781297365,"38","<=50K"
41.3773662382817,"2",170380.815767755,"11","4","2","1","2","1",752.242158704378,88.3543028203419,50.8158581564775,"38","<=50K"
38.4537083920389,"2",179530.388805474,"1","2","3","1","4","1",3557.77477466581,104.003979250266,59.9267717629539,"38","<=50K"
40.0517593756982,"2",242718.821841102,"15","2","3","4","4","0",5347.58971613469,-396.783364103265,35.2178779854586,"38","<=50K"
29.2959348476484,"2",191906.393075812,"11","4","0","4","4","0",2020.34169973599,521.575886968936,57.108700732748,"38",">50K"
17.8602965264685,"0",234207.296064101,"10","0","6","1","4","1",-6369.52718068725,323.634341993041,35.2835757258721,"1","<=50K"
38.8644933467012,"1",123128.329546871,"14","4","2","4","4","1",8219.95378528513,4.43979151141662,40.5189690251878,"38","<=50K"
38.4913118244176,"2",199559.307969664,"15","4","7","2","4","0",198.902808565019,340.185047692167,47.5849999478909,"38","<=50K"
25.6288726152215,"2",217982.381044314,"11","2","3","0","4","0",-2355.86051532696,75.1851400812166,55.3501698428127,"38","<=50K"
45.8281321474702,"4",85690.7163092127,"12","2","6","0","2","0",3674.85068667846,-443.692344125513,51.3084524783506,"38","<=50K"
36.4044955802682,"2",239586.826683329,"7","0","0","1","4","1",-2244.01590147239,-28.6581495282865,20.5754093755175,"1","<=50K"
38.7554066312465,"2",233230.441128766,"12","4","2","1","4","0",3054.91331316936,-378.657767652584,35.3885909636591,"38","<=50K"
24.0373221261492,"2",121617.580904896,"9","2","5","1","4","1",-2473.76022667488,377.335999237004,30.1108365875207,"38",">50K"
23.6813168902961,"2",-163258.090174123,"15","4","0","0","4","0",-23128.8664077885,263.074198181296,32.1157105138915,"38","<=50K"
15.7032862334498,"2",202059.456314344,"0","2","9","0","4","1",-17458.6092642166,78.6024258567251,43.2451652219714,"38","<=50K"
42.8347735496609,"4",185270.930008177,"11","4","11","2","4","1",-3685.58220899247,-861.922941843354,21.423687758228,"38",">50K"
38.0220632002785,"2",68644.9872900434,"11","4","2","0","4","1",-10428.1903130418,-316.498927467034,38.5587804998685,"38","<=50K"
45.4359287746988,"2",127286.256328854,"15","4","13","5","4","1",7700.79983007947,-90.9721839554505,21.2275127853947,"38","<=50K"
24.6853876778975,"1",430087.490180932,"15","5","2","3","4","0",2105.26458794755,-418.758621902501,58.4163836802705,"38","<=50K"
33.8936418485742,"2",196252.860499044,"15","4","11","1","4","1",-1296.30777708034,-770.641987391029,42.2013524929385,"38","<=50K"
26.1103705271135,"4",279872.0357722,"11","2","12","0","4","0",-5544.15646221371,-227.5401031926,36.4350522645366,"38","<=50K"
32.6100051506652,"4",135653.483987372,"11","3","2","2","4","1",1671.89809673862,130.067523844205,37.1670225829737,"38","<=50K"
57.2931355495364,"2",45227.6261413427,"9","5","3","0","1","0",-9934.69731225478,471.577738360584,36.7985659288991,"38","<=50K"
30.2110684572759,"2",87755.3968471535,"11","0","0","1","4","1",-3514.82353183322,109.674151924041,41.1672343261145,"38",">50K"
32.3440852438449,"2",129597.277682695,"11","0","13","4","4","1",-4838.95496592864,148.951174186785,46.6244399051966,"38","<=50K"
27.1673056308735,"1",193814.095798074,"9","4","3","0","4","1",-3472.61212043008,130.469334513597,35.9528101037084,"38",">50K"
40.3170858529775,"2",330515.928231638,"11","2","2","4","4","1",-675.215384612373,499.91917855589,42.1837160226418,"38","<=50K"
27.8023425852051,"0",218583.905739723,"10","0","5","4","4","1",3628.15337354871,276.881794996625,26.1603260695882,"38","<=50K"
39.3571528791012,"2",149737.404920604,"15","2","0","4","4","1",-2268.33135110573,87.892055022383,48.7953450154192,"38","<=50K"
28.5880430906403,"2",230091.598975112,"2","4","3","0","4","0",1654.20700004744,-554.14095591969,57.0118457772763,"38","<=50K"
42.2606467986964,"2",211936.983390117,"11","2","9","0","4","1",-3038.66164931462,125.456280431383,38.2848892791084,"38","<=50K"
37.6874903965145,"0",197062.216921236,"15","4","6","0","1","1",-4464.3738749181,-4.88460200167036,22.9628830094007,"38","<=50K"
34.7434543986505,"1",252327.19907157,"8","2","10","3","3","1",4284.7607188448,-48.5824112102518,31.3107383876895,"38",">50K"
44.538345321947,"1",305004.950015551,"6","5","7","3","4","1",5385.25667015979,2.19592897576371,39.0120533565234,"38",">50K"
42.5013984755888,"0",165207.160175264,"11","4","9","0","4","1",5296.8031502172,-98.7597128889522,44.2828026350181,"25","<=50K"
48.6603571331881,"2",168270.708844746,"5","2","2","2","4","0",526.797232301766,-287.414166516239,39.3112569391239,"38","<=50K"
65.3900939810951,"5",135058.398358071,"11","2","3","1","4","0",4555.17358243013,-49.1986614559396,76.6957109262861,"38","<=50K"
52.3923680910777,"4",189558.351609194,"11","0","11","1","2","0",5410.41835806515,539.156313367677,42.0050331324439,"38","<=50K"
36.7551712909673,"2",169962.86998826,"12","2","9","0","4","1",4558.1218338415,249.607793497517,43.0508529210708,"38","<=50K"
53.9920513628948,"2",223686.864558316,"11","4","7","0","4","1",-2862.64022927217,231.077492881262,36.3454406210261,"38","<=50K"
40.4739941891524,"2",167523.858622008,"11","0","11","1","4","1",-7299.93319223078,171.74113884793,40.7925856333149,"38",">50K"
33.1634839443343,"2",71490.9667802964,"11","2","2","1","2","1",13719.8828868436,854.654765629701,31.2302896925646,"25","<=50K"
44.317686205533,"2",166954.325024036,"9","4","3","0","4","1",-6863.15367776263,1027.64909937242,38.6504044980869,"38","<=50K"
41.1846668533169,"2",362706.974677401,"11","2","7","0","4","0",-1469.97038466796,110.723249217233,33.6797651237653,"38",">50K"
33.3480778348231,"2",238632.172962662,"5","4","3","0","4","0",3259.72317312863,585.803867167514,43.5079106233106,"38",">50K"
41.7057787563637,"2",183556.643036954,"15","2","0","0","4","1",1356.27083712319,-15.0472069217096,40.0913520748235,"38","<=50K"
48.5564418770425,"2",3943.6078468411,"15","0","4","0","2","0",6655.68588794511,118.597105182183,59.8470096537749,"38",">50K"
67.9479723477093,"2",234153.763087938,"11","2","5","0","4","0",-173.712298323039,60.1541817146829,48.6857368006898,"38","<=50K"
33.0425032053375,"0",169908.493474356,"1","4","0","0","4","1",-3338.40010971623,251.371429140925,45.1926641441575,"38","<=50K"
15.1524658602355,"2",82162.4081696049,"15","4","11","4","4","0",2188.98475651761,604.107547455769,43.612397491531,"38","<=50K"
10.0955544188272,"4",197468.846131521,"11","2","11","3","4","1",12606.0493194803,-128.993800455196,55.4977560800593,"38","<=50K"
29.7549296314219,"2",144176.654231229,"6","2","12","1","4","0",843.88383661037,-351.910050873785,38.4242681129723,"38","<=50K"
24.8010708932116,"2",111382.867540307,"1","4","9","4","4","1",215.058074569581,-197.422064794913,9.4824035987793,"38","<=50K"
31.962104059441,"2",480.142664605548,"15","2","11","5","2","1",4226.48977645146,-350.765497976648,44.087950381157,"38","<=50K"
34.3414335807235,"2",253077.873225987,"1","2","7","0","4","0",-9736.15756500355,48.3637908561403,44.0576730767142,"38","<=50K"
42.1499742148434,"1",208250.320239624,"5","2","7","4","4","1",3554.17643625965,23.2349600757702,40.8860242838199,"38",">50K"
36.0225875118263,"2",167446.74813953,"9","2","2","5","4","1",2589.35169329927,-189.53961003629,-0.197017036421627,"38",">50K"
30.6090072849637,"2",-107709.371721532,"11","2","11","1","4","0",-2498.36120074934,175.09548278481,30.4534814012769,"38","<=50K"
45.8224567827404,"2",227623.788753311,"11","2","6","4","4","1",-470.865899835034,-87.478925656473,-3.40954977491783,"38",">50K"
46.6033377273587,"1",187717.001414791,"10","0","13","5","2","0",115.752785252263,-706.269327419223,27.7465985961432,"38","<=50K"
40.3254412171331,"2",252747.126795759,"9","4","3","0","4","0",-8108.17294753959,318.728297892179,18.6350794693333,"38","<=50K"
70.6572028144602,"2",128015.562175913,"7","2","4","1","4","1",4520.3255441936,-73.0078531615942,41.9235734209896,"38","<=50K"
41.7431530645386,"2",96404.7867777551,"12","2","7","3","4","1",6846.84838331871,88.3261142286278,46.0518884015833,"38",">50K"
37.1087196422392,"2",196474.268403436,"11","4","2","0","4","1",7057.35945267994,45.8732212243739,59.0914579380544,"38",">50K"
49.7088829082085,"2",198896.814353127,"2","0","0","3","2","1",-2528.8761067284,184.339776661986,43.7788010399876,"38","<=50K"
41.9661576751556,"2",29672.3301593051,"9","2","9","0","4","0",24475.1563281435,-265.181621006368,68.7086032697317,"38","<=50K"
45.2586113398188,"2",357966.553061123,"8","4","2","0","4","1",-1242.50662056242,-145.532391524123,39.9099259081608,"38","<=50K"
50.296547307903,"5",254448.887665498,"9","4","5","0","4","1",-529.489548638873,450.2211991465,45.9614045840942,"38","<=50K"
20.7810486373113,"2",175745.559547382,"9","5","9","3","4","1",-78.1592714642761,52.7160137945922,40.2183797009928,"39","<=50K"
25.3623487449852,"2",250651.885838434,"9","2","0","3","4","0",533.414072463773,313.004060063477,30.8067087667303,"38",">50K"
45.0618185937655,"2",229960.116242522,"15","2","2","0","4","1",4487.77866325625,261.376316237134,49.5077400527294,"38","<=50K"
38.4414665855038,"2",222321.878573139,"11","0","5","2","4","1",-9910.61527806015,373.713153109708,41.7861488528065,"38",">50K"
58.9144276445626,"2",200373.272176818,"8","2","6","1","4","0",-14747.0985998782,161.972402545581,34.2336273546966,"38","<=50K"
21.4141188594048,"2",102545.491471296,"15","3","2","3","4","1",25693.5004090576,239.210647331555,45.7717610286669,"37",">50K"
36.2567045960771,"2",205196.201201735,"9","4","6","3","4","1",4490.46115048941,1009.15577654059,32.622643918681,"38",">50K"
32.8893684091092,"2",198895.946550865,"15","4","11","0","4","1",-178.946556885001,509.202522914869,36.3310002797691,"31","<=50K"
37.9360921555985,"2",256569.701145872,"11","2","11","0","2","1",4385.70662272551,178.17070255812,30.3797790785933,"38","<=50K"
43.4362066976367,"2",529181.561703748,"11","0","5","3","4","1",4866.76543103358,83.9297677153862,52.9745026067749,"38","<=50K"
34.7642601462336,"2",-70935.5126705252,"15","2","0","3","4","1",-2607.90866918817,332.286797063051,24.4307434867879,"38",">50K"
23.7192191832584,"2",115355.136998787,"15","2","3","1","2","1",1786.71660092582,-126.916705189629,35.728177473182,"38","<=50K"
45.2463613210268,"2",322886.884510122,"11","0","0","0","4","0",2600.43462102246,124.022133368659,26.6765028459653,"38","<=50K"
27.4375241206703,"2",239964.431346719,"11","2","5","0","4","0",-5383.78953223285,361.19428772512,45.7238492172855,"38","<=50K"
65.066278795631,"2",225591.66025217,"9","2","3","0","4","0",5626.29984824733,476.163416415952,41.5555373643768,"38",">50K"
47.4142781194355,"2",346792.746119368,"15","4","6","0","2","0",1502.96726460348,311.456850707289,13.8140569985269,"38","<=50K"
35.9555188409173,"5",106133.967595136,"1","0","10","0","4","1",5548.53002565093,-585.343887407107,36.9493058652178,"38",">50K"
84.8690026030133,"2",338804.903236111,"11","2","2","3","4","1",7246.5523722787,-217.63759920913,30.3100052391437,"38","<=50K"
48.2209181642465,"0",140305.506272385,"9","4","6","3","4","1",-88.0707070835688,611.467044341849,29.1317464014073,"38","<=50K"
26.8812044229594,"2",127680.653356315,"8","4","11","1","4","1",6816.1551506075,522.636516137681,25.0127680623481,"38","<=50K"
37.4192776811559,"2",146551.481756824,"11","4","7","1","1","1",3031.83264309039,45.1480090880375,40.370032409221,"38","<=50K"
48.0021461661226,"2",296810.750060195,"10","2","9","5","4","1",-2146.5069922149,132.998573037638,10.5819458272585,"38","<=50K"
46.068090058334,"2",288880.384298656,"15","0","3","5","4","1",-7111.064195354,209.817816555277,22.903793721608,"25",">50K"
41.5706783463318,"5",78755.788989525,"11","4","0","0","4","0",11475.8556756098,-705.648385825683,40.7125131813176,"38","<=50K"
40.9315176755232,"0",223983.526702111,"0","4","7","1","4","1",-914.114452363337,461.930798514803,42.5399899253479,"38",">50K"
37.4394878574838,"2",76808.0185112671,"9","2","6","3","4","1",3800.84382496667,225.740838982302,31.4540029174843,"38","<=50K"
42.2711854888297,"2",222693.147088683,"15","4","7","0","4","0",-21709.5644531462,1027.87917597019,39.7335448865141,"38","<=50K"
46.2738060548667,"2",279732.63407203,"11","2","6","0","4","1",15617.3448056756,209.264036195543,45.2935392259685,"38","<=50K"
44.1646842415783,"1",164516.885007088,"11","4","6","3","4","1",-1229.86064632853,-21.757093668605,32.1828090407661,"38","<=50K"
49.8401370788813,"4",229147.670098669,"9","2","0","4","4","1",-9330.5164178723,-26.0997413402646,3.83864229936385,"38","<=50K"
54.7962127177854,"2",195964.366248301,"1","1","6","5","4","0",20637.9917376737,198.58039950882,41.3536368852345,"38",">50K"
35.0320709244732,"3",86573.6207750656,"11","2","9","3","2","1",1322.44483003623,510.792145160403,70.7552210725806,"38","<=50K"
43.8334932778759,"2",311409.252179272,"11","2","0","3","4","0",2375.23594508602,185.550403316192,39.2183644216912,"38","<=50K"
41.1948891665507,"2",218306.222632214,"1","4","9","0","4","1",1131.30476977059,-813.22974118452,23.8099068059461,"38","<=50K"
43.9881284797466,"2",187873.473252424,"7","0","9","4","4","0",-953.037547199646,-405.467966892207,33.0556725050585,"38","<=50K"
12.3680736566888,"1",185627.175396466,"15","2","5","5","4","0",6516.47108749426,-804.638182071723,39.6147006166891,"38","<=50K"
34.3625567688488,"1",-54843.7262258911,"11","4","0","1","4","1",2606.05568017874,-339.964066628803,35.9664293952125,"38","<=50K"
40.4686296770608,"1",207903.417163816,"11","1","7","0","4","1",2682.12607815477,610.151337545585,39.7124346203576,"38","<=50K"
0.881168299624697,"4",187435.532589237,"11","0","8","1","4","0",-3818.04275757629,95.2736458389092,58.4731681350932,"38","<=50K"
51.5966891754385,"2",71174.5553654666,"9","2","11","1","4","1",8314.23485350758,478.699425470519,51.1100505540896,"38","<=50K"
44.5484756523246,"2",183317.179583076,"11","2","0","3","4","1",18930.4585445044,422.880681393401,19.9568364671643,"38",">50K"
35.7680181971695,"2",223682.217443943,"9","4","9","1","4","1",-9527.51402032142,-396.042647976001,40.2084926682009,"38","<=50K"
30.4020917229051,"2",154121.29788645,"15","4","11","0","4","0",1964.35163883301,180.299302463053,41.1882758608261,"38","<=50K"
2.1165313809207,"2",215527.41114262,"9","2","9","3","4","1",2217.11854932057,-11.7914298596691,43.6223655533166,"38",">50K"
51.4873099247115,"4",68184.2542489116,"15","4","6","1","4","1",11709.231962499,1009.43536135885,62.0526229988043,"38","<=50K"
-20.5930327066219,"2",137901.398045563,"7","4","11","5","4","1",4148.42761064087,-548.71476211043,31.8540597418652,"38","<=50K"
38.7292596062654,"2",103712.062543073,"15","4","7","1","4","1",1344.42715722638,471.280192366419,36.2223252962028,"38","<=50K"
55.9134234013571,"2",102629.42948137,"11","4","2","1","4","1",837.721728359569,-91.260693099637,32.5059861256792,"38","<=50K"
32.7066065329162,"2",177626.045677299,"9","2","8","1","2","1",-35.1961598929972,45.6606533729804,12.0230995295646,"38",">50K"
24.6105930936856,"5",317880.525611649,"9","2","3","3","4","1",22761.0853227931,18.8959737920021,44.8242079627459,"38",">50K"
49.5374711771502,"2",246785.801340873,"11","4","9","0","4","1",4029.77783248533,-50.3028314178616,30.0732360599855,"38","<=50K"
30.8665087485083,"2",119590.366938989,"11","2","9","1","4","1",-16595.2230076588,-9.65341390607499,44.9428782642521,"38","<=50K"
33.9310672224134,"2",209270.818980941,"12","2","2","1","4","1",-52.0931463446695,423.849301499404,43.0167241344136,"38","<=50K"
27.9457159655302,"2",-178723.318303446,"9","2","5","1","4","1",-10746.2484988412,-157.957418308715,42.4469859402086,"38",">50K"
37.1293342392192,"2",151635.777026606,"11","2","4","0","4","0",-3045.10037703855,-45.9486806158455,52.5877290694896,"38","<=50K"
47.37754238194,"2",202245.666400711,"11","2","5","5","4","0",-4722.9602028619,20.0594026719065,34.2368026003419,"38","<=50K"
39.2176266676048,"2",211302.894378754,"14","4","0","1","2","0",4446.91068732155,193.212304536354,33.400541872661,"38","<=50K"
48.7200530190674,"4",303786.710679456,"15","0","11","0","4","0",3544.29294448687,-127.791258969225,37.1064176136357,"38","<=50K"
36.6952679109211,"2",337410.169537306,"15","2","9","1","4","0",3308.4889221983,116.207053411673,37.952861540448,"38","<=50K"
32.6474515810597,"5",294166.071449969,"6","4","7","0","4","1",3626.55023595819,-171.246840548196,35.0979719325391,"38",">50K"
33.3385316209066,"2",81167.3836241116,"15","0","0","2","4","1",-1560.16629908287,-336.707965912407,41.7961015160606,"38","<=50K"
42.0987656456143,"2",167293.373568398,"15","0","13","1","2","1",-1585.09794785214,131.962563986054,30.6844745256416,"38",">50K"
38.2835848615931,"2",219580.669183785,"15","2","9","1","4","0",-4764.3411747311,179.759292963565,49.8251518416866,"38",">50K"
38.4574129099653,"2",152367.352367393,"8","2","13","3","2","1",-6518.83918104949,339.896259943527,37.7626687730309,"25","<=50K"
37.6171676307114,"2",167040.593101891,"9","2","11","3","4","1",-7384.45353161366,-180.441260878932,47.2273101215932,"38","<=50K"
45.2729896228463,"2",163238.267257071,"15","2","11","0","4","1",-5112.17184814248,12.9129568271419,-1.54035254754306,"38","<=50K"
37.6609986194884,"2",251185.762602133,"15","4","13","0","4","1",820.202466952206,-78.6655859625841,34.5735366498288,"38","<=50K"
31.805530484137,"2",263353.417721411,"12","4","9","4","4","1",2153.7449004511,115.805154073548,47.1271086042002,"38","<=50K"
37.5271735148641,"2",268850.701966294,"11","4","11","0","4","1",-1702.24116243408,435.54829294115,4.9383919653701,"38","<=50K"
29.3355638985054,"4",202650.65156696,"11","4","9","4","4","1",-412.419884886129,83.1397480644667,41.5443514749575,"38","<=50K"
33.3834646537125,"2",214680.09452246,"8","2","3","1","4","1",-6840.57227845974,137.882742497019,49.1053266603539,"38","<=50K"
45.9434741353352,"2",80819.8794025079,"9","2","11","4","4","1",143.053841881881,-1021.75672902594,55.1837950676108,"38","<=50K"
39.6348707621711,"2",160665.63830408,"11","3","3","0","4","1",1513.53289798724,103.084570728387,39.4489513434354,"38","<=50K"
34.6017297882957,"2",164345.87145213,"11","2","9","0","4","0",2914.28929084052,-462.467873960216,50.0212390838594,"38","<=50K"
33.5080024027296,"2",197691.164723208,"15","2","6","0","4","1",1671.40589305213,-223.875569425919,49.9726665249028,"38",">50K"
2.4700891443038,"2",202008.119067645,"9","2","6","3","2","1",629.996637997736,-242.769095169237,41.450160902765,"38","<=50K"
43.0266462594061,"2",209256.885979933,"12","2","3","0","4","1",-1214.06364687991,282.53651196334,32.0981689200855,"38",">50K"
38.0159526138366,"0",59114.0088307968,"11","2","2","0","4","1",-10465.4483740536,-624.376399277347,39.507064046933,"38","<=50K"
40.3291498472635,"2",218702.631932552,"12","0","9","0","4","1",9995.03142761729,-90.2923773860022,44.5943280733665,"25","<=50K"
47.8244814195637,"2",226543.052883689,"11","4","7","0","4","0",-13916.8928721681,-311.926004617272,42.6880351579893,"38","<=50K"
36.4419596600516,"4",96692.170897472,"15","2","9","1","4","1",469.241203541264,19.399345999593,5.30438645112095,"38","<=50K"
35.2844900234215,"2",272241.946425301,"11","4","4","1","4","1",-201.252235872071,-218.190815047695,38.6098572433058,"38",">50K"
22.666515436237,"2",218545.730885314,"11","2","7","1","4","1",205.522944193596,40.4151283486675,46.397897165161,"38",">50K"
40.5285379867132,"2",225379.406841241,"11","0","9","1","4","1",-5098.68010829204,419.682032304831,29.9969231146572,"38","<=50K"
-10.971900587165,"2",302526.954430127,"8","4","3","0","2","1",-999.500644764486,-344.012656473466,33.3482141419257,"38","<=50K"
20.2868480384264,"2",421788.150855439,"8","4","7","1","4","1",-7414.31190620374,-26.0408915970271,65.1511410274498,"38","<=50K"
38.7605171378201,"1",174234.013586583,"11","4","2","0","4","0",-15499.0009627341,83.5579702344156,43.8279380951079,"38",">50K"
43.707201123513,"2",202706.211404209,"4","2","2","0","4","1",3266.67863941444,386.694888772298,20.472326941216,"38","<=50K"
52.4256223343518,"2",137309.705472958,"9","4","9","2","4","1",-2716.27446446433,-1342.24717157338,21.2065449125019,"38","<=50K"
55.6256250314972,"2",260535.299591732,"9","2","7","3","4","1",5145.262899348,37.1858801680572,38.6335392099219,"38","<=50K"
38.1831277430585,"2",63597.9079653389,"6","4","3","0","4","0",-1831.39824546277,-148.710080775085,46.6950816160701,"38","<=50K"
46.0042384092984,"2",245035.852150671,"10","2","11","1","4","1",-2721.69947596361,204.499025613831,39.0307125524308,"38","<=50K"
13.2024837979711,"1",310618.806379277,"11","4","11","0","4","0",4206.61294171882,-114.053832041307,40.9055203218202,"38",">50K"
40.7349451109326,"4",428758.471041288,"15","2","13","0","2","1",-4251.39961015146,8.15045055887815,37.1499649057203,"32","<=50K"
38.5907735698615,"2",249641.744679853,"7","0","3","1","4","0",366.72464525622,-544.969954632632,51.3335501012326,"38","<=50K"
36.9804951391739,"3",110643.522064717,"12","0","3","5","4","1",-878.633790416326,217.779646228608,40.4974593767535,"38","<=50K"
62.2416888347278,"2",233177.341314127,"12","3","2","1","4","1",13153.2478583025,-798.592433297948,34.64272441168,"38","<=50K"
47.0433219467813,"2",237317.563515262,"1","2","2","0","4","1",4228.33178806694,-493.848834441939,32.919171749188,"38","<=50K"
19.4173959034092,"2",177036.890556872,"11","2","7","3","4","1",484.86014138804,-5.97714163303274,42.8138277745183,"38","<=50K"
28.8420313637959,"2",80618.7473754494,"15","2","0","0","4","1",1494.68712254263,440.129315892893,50.7530783956655,"38","<=50K"
47.2216276226406,"3",185643.898656935,"11","2","2","3","4","1",10104.8682858632,435.554999037427,40.9643042298102,"38","<=50K"
47.4127312021159,"2",211027.034031784,"15","4","9","0","1","1",-5224.13589434331,250.218595196601,38.6126857486016,"38","<=50K"
0.91229026392503,"2",184790.525585616,"15","4","2","5","4","1",3741.98212393129,-536.800982759785,55.7525426179882,"13",">50K"
35.6107178506265,"2",192594.637788355,"11","5","9","2","4","1",15511.9856515252,-63.8527193817965,23.1233998543252,"38",">50K"
28.9197687965268,"1",5561.09152270603,"12","4","3","3","4","1",-989.912930320176,192.901272228548,30.8848963659354,"38","<=50K"
43.3393800483759,"2",143628.844891367,"15","2","11","3","4","1",5185.37865031833,-29.748148385607,42.1391650318435,"38","<=50K"
38.1024397051404,"2",261214.825497493,"7","4","5","0","4","1",-3715.13088874849,470.514333579132,38.8409064419154,"19","<=50K"
35.2643585692812,"3",176092.91673052,"12","4","7","1","4","1",4631.44822541344,338.771963277792,40.3315131657194,"38","<=50K"
18.0890563691093,"3",247967.422795857,"8","4","2","0","4","0",688.062027198475,166.273079268286,41.7257719307991,"38",">50K"
32.4030670493051,"2",-68854.8285387366,"15","0","2","3","4","0",-4133.67612812481,130.941743650474,41.8060190276592,"38","<=50K"
48.0406793372216,"2",156092.247816401,"11","4","6","0","4","1",14116.5664687149,-104.877548467108,5.2504997875725,"38","<=50K"
32.9539711941844,"2",305653.906662422,"0","4","3","0","4","1",11307.860145008,642.773122975879,40.0534383912185,"38","<=50K"
47.7794206140299,"2",552736.90282499,"11","2","11","0","4","1",1498.82002792116,-11.9628010423487,45.1239195081853,"38","<=50K"
45.8545184969726,"2",144364.265727353,"9","4","11","2","2","1",-10507.9264547024,288.282812625399,37.1767773560835,"38","<=50K"
48.8072264812711,"2",222351.461633209,"15","4","11","3","4","0",-3482.93017436409,741.719854905358,45.1054974300994,"38","<=50K"
50.857688529875,"2",259319.4975064,"9","2","11","1","4","1",-904.058348781737,-177.888755952298,-17.097164931329,"38","<=50K"
34.5092647219315,"2",12603.6392458084,"15","4","9","1","4","1",4934.37458550535,326.197532705392,31.6127003195847,"38","<=50K"
35.9537286285513,"2",-40581.505542438,"9","6","9","0","4","1",8737.89166618897,-489.281770242567,47.6753412665901,"38","<=50K"
51.0751718898183,"0",160733.264577033,"9","2","3","5","4","1",-3148.82625689381,-323.861683020945,42.5076032773064,"38","<=50K"
40.4298111062644,"2",199058.168918948,"11","4","11","0","2","1",1175.77002753952,85.8185364662193,44.9112630379105,"38",">50K"
37.3316955413608,"2",145953.443375203,"11","0","13","3","4","1",-966.61242531577,-308.783839836465,35.2531619144617,"38",">50K"
